action_id,route_module,line,control_type,label,action_token,event_handler_status,backend_calls,state_mutation,persistence,success_state,error_state,audit_event,accessibility_name,risk,source_commit
ACTION-0244,apps/web/public/assets/app.js,463,data-action,,open-rankings,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0245,apps/web/public/assets/app.js,470,data-action,,inspect-market,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0246,apps/web/public/assets/app.js,471,data-action,,open-providers,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0247,apps/web/public/assets/app.js,472,data-action,,open-rankings,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0248,apps/web/public/assets/app.js,483,data-action,,reset-filters,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0249,apps/web/public/assets/app.js,483,data-action,,export,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0250,apps/web/public/assets/app.js,493,data-action,,reset-filters,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0251,apps/web/public/assets/app.js,494,data-action,,export,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0252,apps/web/public/assets/app.js,498,data-action,,save-search,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0253,apps/web/public/assets/app.js,498,data-action,,open-contract,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0254,apps/web/public/assets/app.js,509,data-action,,open-contract,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0255,apps/web/public/assets/app.js,510,data-action,,save-search,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0256,apps/web/public/assets/app.js,521,data-action,,asset-source,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0257,apps/web/public/assets/app.js,521,data-action,,signin-action,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0258,apps/web/public/assets/app.js,524,data-action,,asset-source,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0259,apps/web/public/assets/app.js,525,data-action,,signin-action,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0260,apps/web/public/assets/app.js,531,data-action,,new-group,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0261,apps/web/public/assets/app.js,531,data-action,,add-asset,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0262,apps/web/public/assets/app.js,534,data-action,,new-group,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0263,apps/web/public/assets/app.js,535,data-action,,add-asset,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0264,apps/web/public/assets/app.js,548,data-action,,reset-theme,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0265,apps/web/public/assets/app.js,548,data-action,,export-theme,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0266,apps/web/public/assets/app.js,548,data-action,,save-theme,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0267,apps/web/public/assets/app.js,558,data-action,,save-theme,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0268,apps/web/public/assets/app.js,559,data-action,,reset-theme,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0269,apps/web/public/assets/app.js,560,data-action,,export-theme,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0270,apps/web/public/assets/app.js,570,data-action,,evaluate-governance,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0271,apps/web/public/assets/app.js,570,data-action,,step-up,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0272,apps/web/public/assets/app.js,584,data-action,,privacy-inventory,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0273,apps/web/public/assets/app.js,588,data-action,,step-up,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0274,apps/web/public/assets/app.js,592,data-action,,evaluate-governance,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0275,apps/web/public/assets/app.js,605,data-action,,privacy-inventory,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0276,apps/web/public/assets/app.js,615,data-action,,test-failover,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0277,apps/web/public/assets/app.js,615,data-action,,stream-test,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0278,apps/web/public/assets/app.js,615,data-action,,test-quote,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0279,apps/web/public/assets/app.js,621,data-action,,entitlement-contract,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0280,apps/web/public/assets/app.js,621,data-action,,evaluate-export,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0281,apps/web/public/assets/app.js,624,data-action,,test-quote,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0282,apps/web/public/assets/app.js,625,data-action,,test-failover,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0283,apps/web/public/assets/app.js,626,data-action,,stream-test,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0284,apps/web/public/assets/app.js,627,data-action,,entitlement-contract,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0285,apps/web/public/assets/app.js,628,data-action,,evaluate-export,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0286,apps/web/public/assets/app.js,651,data-action,,resolve-qqqb,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0287,apps/web/public/assets/app.js,651,data-action,,inspect-relationship,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0288,apps/web/public/assets/app.js,661,data-action,,resolve-qqqb,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
